timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,whip_target_contact
40000,0,1.33,1.1,-0.45,0.8,0.9473215403944295,-3.2431177583455617,-2.2989636849175157,-1.621840580538873,-1.1144529664926648,-0.4684184851688008,-2.8206440686492398,1.879468530856814,0,0
40000,0,1.34,1.1,-0.45,0.8,0.9789485999648984,-3.3251451079416086,-2.338300024676876,-1.6224274696418814,-1.0908375590580135,-0.49336623485682113,-2.827915701001607,1.8904654612942733,0,0
40000,0,1.35,1.1,-0.45,0.8,1.0136553176176197,-3.329796074984547,-2.3782391163843832,-1.6242522609214793,-1.0660805533502073,-0.5196277406814902,-2.835301024325173,1.901699991696509,0,0
40000,0,1.36,1.1,-0.45,0.8,1.0521053775359896,-3.3344054469307127,-2.418716633560838,-1.626908844682644,-1.0404034686636852,-0.5471347377912841,-2.8427481631795817,1.9130332944295596,0,0
40000,0,1.37,1.1,-0.45,0.8,1.08840018824179,-3.340522006956527,-2.4596854622668376,-1.6298039239237714,-1.0139134892804038,-0.5758637709412967,-2.8503659262897396,1.923622202762797,0,0
40000,0,1.3800000000000001,1.1,-0.45,0.8,1.1472726401265152,-3.340366121723671,-2.5011396131445665,-1.632110573425196,-0.9871840763637723,-0.6057402456471161,-2.8580863286003635,1.9324672460552281,0,0
40000,0,1.3900000000000001,1.1,-0.45,0.8,1.229701272304185,-3.336626161668469,-2.543284799789383,-1.6350032762949223,-0.9589625159873061,-0.636525873645464,-2.8669693933759715,1.9393893508342082,0,0
40000,0,1.4000000000000001,1.1,-0.45,0.8,1.2889346354929296,-3.340462796367101,-2.5857373228794946,-1.637331789236,-0.9300439858784025,-0.6685568454151387,-2.877148258783406,1.9469877793040435,0,0
40000,0,1.41,1.1,-0.45,0.8,1.3423885577008465,-3.3424208367832695,-2.628608154156316,-1.6377934332375506,-0.9002686538340219,-0.7012188011440328,-2.8886708512374115,1.9560430763865317,0,0
40000,0,1.42,1.1,-0.45,0.8,1.3938401751815281,-3.345731026154325,-2.671956086631615,-1.635998477157277,-0.8695191452557305,-0.7339502686526425,-2.9011352042084972,1.963617766827626,0,0
40000,0,1.43,1.1,-0.45,0.8,1.4448638921669261,-3.348354746079315,-2.7157944514467403,-1.6318038256932448,-0.8379636098944439,-0.7664179596395849,-2.9144309963908914,1.9690642939016905,0,0
40000,0,1.44,1.1,-0.45,0.8,1.4961336682320214,-3.3506187510664596,-2.7601057733509378,-1.6252209523617376,-0.8058882297240871,-0.7984671201809899,-2.928551037054452,1.9749772316793597,0,0
40000,0,1.45,1.1,-0.45,0.8,1.5479380486168977,-3.35253943835766,-2.8048701907893876,-1.6163559072148943,-0.7735119120364835,-0.8301378303749668,-2.943463814055422,1.982565184853189,0,0
40000,0,1.46,1.1,-0.45,0.8,1.5997889378210641,-3.3538983152390887,-2.8500626385223,-1.6054690331329162,-0.7408660875472947,-0.861370752793054,-2.959177154481721,1.989723085509605,0,0
40000,0,1.47,1.1,-0.45,0.8,1.649682852422178,-3.355412329717615,-2.8956659336276136,-1.5927735202754332,-0.7082411176794137,-0.8921732234695553,-2.9758608740155323,1.994629540244524,0,0
40000,0,1.48,1.1,-0.45,0.8,1.6926435510914002,-3.3577242019948357,-2.941665465143043,-1.578467071495922,-0.6761746384007266,-0.9224952931748358,-2.9936500283735663,1.999645070496081,0,0
40000,0,1.49,1.1,-0.45,0.8,1.723912449630748,-3.3607398897854055,-2.988068012198485,-1.5627864509241107,-0.6461421373021301,-0.9516472601372774,-3.012248883926053,2.005698017390375,0,0
40000,0,1.5,1.1,-0.45,0.8,1.7451585960914564,-2.573014834079997,-3.0348146080198832,-1.5461462724954915,-0.6195930257967862,-0.979468093811016,-3.029818195286145,2.011230039216741,0,0
40000,0,1.51,1.1,-0.45,0.8,1.7622336975399089,-2.185076742292087,-3.0816884993854115,-1.5284536197555003,-0.5969552897984507,-1.007424577452636,-3.044766364851288,2.016998788726915,0,0
40000,0,1.52,1.1,-0.45,0.8,1.7793622987793434,-2.1867628743629846,-3.128721777078827,-1.509393166649836,-0.578082969115698,-1.0362031665250295,-3.056710821370952,2.023688854694658,0,0
40000,0,1.53,1.1,-0.45,0.8,1.7989823338713613,-2.4093785962468237,-3.1759571062720267,-1.4887930512639505,-0.5627305209807336,-1.0657234309024477,-3.0656395577964677,2.0320264132822494,0,0
40000,0,1.54,1.1,-0.45,0.8,1.822595113421799,-2.7663978415317385,-3.2234023422428004,-1.4666105848927942,-0.5506806340712049,-1.0959316374584869,-3.071622038133756,2.041090952043093,0,0
40000,0,1.55,1.1,-0.45,0.8,1.852035077003155,-3.29020895045939,-3.2710485201660435,-1.4428815165714508,-0.5417601340794712,-1.1264147128280966,-3.074789518352903,2.0476265861169827,0,0
40000,0,1.56,1.1,-0.45,0.8,1.8896418870787481,-3.341141572413438,-3.3188853055722047,-1.4176598099072941,-0.5358055380798751,-1.1570334768730934,-3.075278330062223,2.0509514396584225,0,0
40000,0,1.57,1.1,-0.45,0.8,1.937758158527813,-3.3431896418769513,-3.36689914595208,-1.3910244797052016,-0.5326762979467561,-1.1870721209992847,-3.073220542187841,2.0532537012753305,0,0
40000,0,1.58,1.1,-0.45,0.8,1.9978970975434243,-3.34707364902326,-3.4150777417417513,-1.3630512987427665,-0.5322414878350968,-1.215619236762004,-3.068745668165258,2.055485729170016,0,0
40000,0,1.59,1.1,-0.45,0.8,2.070983118277277,-3.3421406212589706,-3.463407048634538,-1.333830724154993,-0.5343794972478999,-1.241815184472397,-3.0619778547257086,2.0556008948585456,0,0
40000,0,1.6,1.1,-0.45,0.8,2.1400570674858956,-3.339514621713144,-3.5118761600135673,-1.303447877840992,-0.5389793365777622,-1.2647779085742972,-3.053029036747079,2.053826443801525,0,0
40000,0,1.61,1.1,-0.45,0.8,2.1480456304529394,-1.357801954378067,-3.5604716604320252,-1.2719780172443143,-0.545916085553751,-1.284160175140527,-3.0419976799365007,2.0509555735412484,0,0
40000,0,1.62,1.1,-0.45,0.8,2.118439825079948,2.024455025877638,-3.6091962049527258,-1.2393932715842948,-0.5550220126768055,-1.3000432265973256,-3.028971237681487,2.0488690055428034,0,0
40000,0,1.6300000000000001,1.1,-0.45,0.8,2.077646452654862,3.0271050644319812,-3.6581510315427916,-1.206161411782157,-0.565898025916616,-1.3168213063306184,-3.0140255311308044,2.04779078928444,0,0
40000,0,1.6400000000000001,1.1,-0.45,0.8,2.0315707268364207,3.5026180972821006,-3.707193625683511,-1.1725107383623288,-0.5787449409032169,-1.335184751322527,-2.997278060613138,2.0462999818724565,0,0
40000,0,1.6500000000000001,1.1,-0.45,0.8,1.9811244950402007,3.85162983549436,-3.7546254958769176,-1.13808780148927,-0.5935654704892295,-1.3551918430911023,-2.978827592214937,2.04459864076697,0,0
40000,0,1.6600000000000001,1.1,-0.45,0.8,1.9236171528076975,3.8541984878442106,-3.797734070660238,-1.1026604423021589,-0.6102042621505623,-1.3767541884701904,-2.958768770123851,2.04328278111806,0,0
40000,0,1.67,1.1,-0.45,0.8,1.856126408647274,3.858081184294405,-3.8362638805087945,-1.0663681611799778,-0.6285690983096278,-1.3997671821325095,-2.9371723488615946,2.043344834187435,0,0
40000,0,1.68,1.1,-0.45,0.8,1.7781120664294128,3.860116699833114,-3.870413193821161,-1.0292739363170669,-0.6485742970252764,-1.4241405015032134,-2.9141363307580472,2.0436718458601577,0,0
40000,0,1.69,1.1,-0.45,0.8,1.6916420764978768,3.860732869070505,-3.900399568419509,-0.9914054770035639,-0.670131596358399,-1.449807898232158,-2.889713891326892,2.043923863456629,0,0
40000,0,1.7,1.1,-0.45,0.8,1.5956543970173642,3.8598665640669347,-3.9264057882069046,-0.9528518061857854,-0.6932003531549834,-1.4767361522068103,-2.8640104196341016,2.0494899218725764,0,0
40000,0,1.71,1.1,-0.45,0.8,1.4830782748784255,3.8589820909178396,-3.948590374363962,-0.9137005571207764,-0.7177222910237625,-1.504888312907995,-2.8370823432159633,2.062166177499161,0,0
40000,0,1.72,1.1,-0.45,0.8,1.348986073954657,3.860131927265998,-3.9672283799009316,-0.8738247777069101,-0.7435464745082689,-1.5341525554092679,-2.808915609070971,2.0701059310076806,0,0
40000,0,1.73,1.1,-0.45,0.8,1.196069563987052,122.56010622256703,-3.98316888246099,-0.833269935853516,-0.7706161572463173,-1.5644763890567581,-2.7795625654754126,2.0689526451372853,0,0
40000,0,1.74,1.1,-0.45,0.8,1.0330981437065612,130.90303845023377,-3.999909204633096,-0.7931553677837011,-0.7986428520680477,-1.5957766359879153,-2.7491009303627534,2.06493413933763,0,0
40000,0,1.75,1.1,-0.45,0.8,0.867248832674757,133.18935909792484,-4.0185365421311605,-0.7554754687161563,-0.8272106230668215,-1.627736616664599,-2.7175524621370375,2.0643382787709674,0,0
40000,0,1.76,1.1,-0.45,0.8,0.7001074677942253,171.63148167053836,-4.038848850188328,-0.7209352073012084,-0.8567790557495238,-1.6605846767925132,-2.6850216540807113,2.0680079868705032,0,0
40000,0,1.77,1.1,-0.45,0.8,0.5137287072657828,231.88667693921857,-4.0606955092399355,-0.6903576642005078,-0.8851868209972235,-1.6944420892607854,-2.651625925690911,2.069622068398723,0,0
40000,0,1.78,1.1,-0.45,0.8,0.2786933944774916,269.8257039680479,-4.084047412306139,-0.6645820180761763,-0.9099515966222878,-1.7294326171021954,-2.6173024709395305,2.066542537101414,0,0
40000,0,1.79,1.1,-0.45,0.8,0.022777546361278975,6923.9892330999855,-4.108821442367439,-0.6435756216080968,-0.9310852447697677,-1.7653545031055982,-2.582104239428837,2.064405348151916,0,1
