timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,0.75,0.95,-0.35,0.85,1.5651502359318465,18.530042649335634,-0.6694902660401865,-1.831581913632588,1.2429843449292726,-1.6330969644335596,-1.1686385810064326,0.1340652110572299,0,0,0,0,0
300000,12,0.76,0.95,-0.35,0.85,1.5515750331046223,17.62173287855795,-0.6630615535062059,-1.831577921255892,1.266433829253397,-1.6277811931883144,-1.1524266293624978,0.1187748296427441,0,0,0,0,0
300000,12,0.77,0.95,-0.35,0.85,1.5383684704125464,16.431239928117574,-0.6543822586947239,-1.830359309033169,1.2904023443835355,-1.6202092788636342,-1.1347147438144451,0.10309919076804847,0,0,0,0,0
300000,12,0.78,0.95,-0.35,0.85,1.5255879027113721,15.137032433201696,-0.643604576146897,-1.8277840180030815,1.3144780059916719,-1.6104478207267219,-1.1155820105798402,0.08724941617487947,0,0,0,0,0
300000,12,0.79,0.95,-0.35,0.85,1.5132936637748113,13.760190498311301,-0.6308599980166815,-1.8239144414413146,1.3380788289912022,-1.5985711381203036,-1.0950770622175454,0.07169292561528799,0,0,0,0,0
300000,12,0.8,0.95,-0.35,0.85,1.5015689231097762,12.26663115394107,-0.6162690330319899,-1.8189996457611204,1.3608933755991286,-1.5846971512801555,-1.0732416396327933,0.05682015710616245,0,0,0,0,0
300000,12,0.81,0.95,-0.35,0.85,1.4904902984626458,10.708637688172892,-0.599967880180958,-1.8134114975771125,1.3831806353088445,-1.568965858343225,-1.0501048499820678,0.04308191881802125,0,0,0,0,0
300000,12,0.8200000000000001,0.95,-0.35,0.85,1.4801220099366763,9.147033410971456,-0.5821802447144074,-1.8075789897749088,1.4054931522171645,-1.551483860678353,-1.0257027986561507,0.030763492592154718,0,0,0,0,0
300000,12,0.8300000000000001,0.95,-0.35,0.85,1.4705227233567122,7.622942500070429,-0.5632635626030227,-1.802058474965104,1.4284442303793838,-1.5323292095831866,-1.0000997697516716,0.020029638861546316,0,0,0,0,0
300000,12,0.84,0.95,-0.35,0.85,1.4617572727506167,6.169422392267149,-0.54358110777681,-1.7974466716811184,1.452382456009663,-1.5115573726072624,-0.9733978925175301,0.01111603351251063,0,0,0,0,0
